央视IPV4,#genre#
嵊州新闻综合,https://epg.pw/stream/ef74d8c6fb28e86adc1144bccb3e9cb4981c609d36dbeecae2bfb93a646daa4f.m3u8
平湖新闻综合,https://epg.pw/stream/42b48170548b6a57776c7592ecda1c9f326f0ed39dc0631337d1e8961aa97486.m3u8
杭州导视,http://iptv.myxcwh.com:8125//rtp/233.50.201.182:5140
求索记录,http://gzly.softether.net:6005/udp/239.252.220.224:5140
浙江,http://124.115.205.101:8888/newlive/live/hls/22/live.m3u8
浙江公共新闻,https://epg.pw/stream/52e6b218b89c4eb770a708a7ad50bce31279aa79c1d0f6bed318afb57ae35287.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://221.226.4.10:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://114.105.153.224:8888/udp/238.1.78.164:7184
浙江卫视,http://www.liruixiang.cc:9000/udp/239.3.1.137:8036
浙江卫视,http://xingyang.net.cn:4000/udp/225.1.4.84:1113
浙江卫视,http://110.80.17.38:9901/tsfile/live/0124_1.m3u8?key=txiptv
浙江卫视,http://pve.czjimi.com:8808/rtp/238.1.78.164:7184
浙江卫视,http://www.yao87.com:4022/udp/239.76.246.182:1234
浙江卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.137:8036
浙江卫视 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=40
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://epg.pw/stream/04f8e81b2de97b2248ae306a5154c7623036b7698fcab51d564fd0ff8a31c564.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://epg.pw/stream/61763493836696939da31f5856221e08038a6e814dc1fe983cd0d335b284104e.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://epg.pw/stream/4cb4bcb7ae35f2b30dee6b1be1a2d22108c73e9bc3729826ea009821ae7af456.m3u8
浙江杭州云栖小镇,https://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8
浙江杭州千岛湖,https://gcalic.v.myalicdn.com/gc/caqdh_1/index.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,https://epg.pw/stream/e557930ad2b9039ae136a9a13434e42dc05dbf6fd672cb0058a35d7f846b6ddc.m3u8
浙江绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
浙江绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
浙江绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
浙江绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,https://epg.pw/stream/b32906254ffc9df42586a87cb76bb15a5e5339c638cbbc0370ccf139ce311cc7.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,https://epg.pw/stream/d698b7f832faba5ad160f7af5adfa3a6420b441494d5ee317c6d06efde6b1972.m3u8
浙江钱江频道,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
绍兴公共,https://epg.pw/stream/3eeb4fe5f491d32e4c14b1c49ec7feb3f3c3f9be4f88e797f7d3fd05d66d9ecd.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴公共频道,https://epg.pw/stream/d7fd5957e80850e238154295e9e8de9d2ff44b78ef37cc3357e8ca4b56d996cf.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影院,https://epg.pw/stream/69e2feb3fc54896357a380d344242de12ee1bd360a98ab33d465e8688593081e.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8
舟山新闻综合,https://epg.pw/stream/90614ad542658061c38d8a45d79d6b13fe73a333541e413081264997404d422b.m3u8
港澳台IPV4,#genre#
TVB功夫台,https://ali.hlspull.yximgs.com/live/12344.flv
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
TVB翡翠台,http://58.87.99.251:8090/GN/gdfc2/hls.m3u8
TVB翡翠台,http://8.137.59.151:99/haioujk0409/haiousmtjk666.php?id=4
TVB翡翠台,http://158.180.67.130/live/hls/J/j.m3u8
TVB翡翠台 4K,http://158.180.67.130/live/hls/JUHD/juhd.m3u8
三立戏剧,http://mywlkj.ddns.net:754/tv/tw3.php?id=6
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森财经,http://8.137.59.151:99/haioujk0409/haiousmtjk666.php?id=66
东森财经新闻,http://livetv.skycf.eu.org/live.m3u8?c=14
中天亚洲台,http://8.137.59.151:99/haioujk0409/haiousmtjk666.php?id=39
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8?c=3
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.flv
凤凰中文,http://www.yao87.com:4022/udp/239.76.253.135:9000
凤凰中文,http://112.19.171.156:9999/udp/239.93.0.162:2192
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文频道,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文频道,http://mywlkj.ddns.net:754/tv/fhzw.m3u8
凤凰卫视,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
凤凰卫视中文台,http://8.137.59.151:99/haioujk041/haiousmtjk666.php?id=1
凤凰卫视资讯台,http://8.137.59.151:99/haioujk041/haiousmtjk666.php?id=2
凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
凤凰资讯,http://www.yao87.com:4022/udp/239.76.253.134:9000
凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://113.64.145.91:8081/hls/36/index.m3u8
凤凰资讯,http://jxtv2.gdsz.eu.org:8081/hls/36/index.m3u8
凤凰资讯,http://112.19.171.156:9999/udp/239.93.0.118:2191
凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰资讯,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://livetv.skycf.eu.org/live.m3u8?c=2
凤凰资讯频道,http://183.204.13.237/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰资讯频道,http://mywlkj.ddns.net:754/tv/fhzx.m3u8
凤凰香港,http://113.64.145.91:8081/hls/38/index.m3u8
凤凰香港,http://113.64.145.61:8081/hls/38/index.m3u8
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
動物星球,http://50.7.238.114:8278/animalplanet_twn/playlist.m3u8?tid=MF9F9255818592558185&ct=19344&tsum=749eaebb64cf95e20862c56226a8446e
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8?$1080P
港台电视33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8?$720P
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8?$720P
港台电视34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8?$1080P
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8?$1080P
港台电视35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream04/streamPlaylist.m3u8?$720P
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/playelist.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8
特种兵火凤凰,http://43.138.170.29:35455/yy/1463088777
福建漳州六鳌翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw01_1/index.m3u8
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
翡翠台,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
镜新闻,http://livetv.skycf.eu.org/live.m3u8?c=10
香港凤凰频道,http://183.204.13.13/cee7354084e908e7d71a99f88ecd0c61.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
广西台IPV4,#genre#
北海新闻,http://www.8700956.top:18888/rtp/239.81.0.154:4056
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
北海新闻综合频道,https://live.gxrb.com.cn/gx/beihai/index.m3u8
北海新闻综合频道,https://epg.pw/stream/de95a5cf7a56dc053f066366644364fcb6bbd9a08399fa7f25445d559d16516b.m3u8
南宁公共频道,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共频道,https://epg.pw/stream/ba5325155e0be49993321f976b6b8ca09627d7872ab62fcea28536aa93120ef8.m3u8
南宁新闻综合频道,https://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁都市生活频道,http://hls.nntv.cn/nnlive/WLSH_24.m3u8
南宁都市生活频道,https://epg.pw/stream/b88dce93757224c81c0b7cff4b276be147011588c24712add4fdd9c6e6eb59d5.m3u8
广西北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
广西卫视,http://221.226.4.10:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://111.75.151.236:50085/newlive/live/hls/37/live.m3u8
广西卫视,http://110.80.17.38:9901/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,http://27.217.213.217:18888/rtp/239.253.248.40:8000
广西卫视,http://www.yao87.com:4022/udp/239.76.254.54:9000
广西卫视,http://pwd.unnas.top:4000/rtp/239.253.92.76:8043$河北联通组播
广西卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.139:5146
广西卫视,http://ddns.cyruslee.top:8888/udp/239.253.43.36:5146
广西卫视,http://gzly.softether.net:6005/udp/239.252.219.183:5140
广西卫视,http://120.79.4.185/md0418.php?id=gxws
广西卫视 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=44
广西影视,http://www.8700956.top:18888/rtp/239.81.0.250:4056
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西影视,https://epg.pw/stream/397ad4626ff6079e13990bc6474d9a855c149a7fdf3c827d83bd1277547dc025.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西新闻,http://www.8700956.top:18888/rtp/239.81.0.248:4056
广西新闻,https://epg.pw/stream/5a63df536f2a1772e2dc5847f58a13b84f3c0ba095d266fc9f27c1e392eaf2d4.m3u8
广西桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
广西玉林大容山莲花山顶,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
广西综艺,http://www.8700956.top:18888/rtp/239.81.0.214:4056
广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西综艺,https://epg.pw/stream/a4b4f68ce7c6d859538a85ef14d38f2123e370799943ed95fd21f7c6d2e37463.m3u8
广西罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
广西罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西都市,http://www.8700956.top:18888/rtp/239.81.0.247:4056
广西都市,https://epg.pw/stream/ae3d3280f53207850f9680fb5b490dde80ba29c95db39f5c6bb69212c1e48a64.m3u8
柳州新闻,http://www.8700956.top:18888/rtp/239.81.0.175:4056
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
桂林新闻,http://www.8700956.top:18888/rtp/239.81.0.174:4056
桂林新闻综合,https://epg.pw/stream/51b73b5ccce499befe8974842ba690b10f195922e05ccccb5fef6f20a22fae44.m3u8
桂林象山公园,https://gcalic.v.myalicdn.com/gc/glxs01_1/index.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
贺州综合,http://www.8700956.top:18888/rtp/239.81.0.163:4056
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
贺州综合频道,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
钦州综合,http://www.8700956.top:18888/rtp/239.81.0.164:4056
隆安电视台,https://hls.nntv.cn/nnlive/LATV_24.m3u8
湖北台IPV4,#genre#
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp;tpid=868100086
十堰新闻综合频道,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济旅游频道,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
武汉外语频道,https://epg.pw/stream/7d6f0bf46970d632f2114819f82f87d6b6635f78c38f5e060d9cd4012d9b1b4b.m3u8
武汉教育,https://epg.pw/stream/c5bc53591db0451f2626ddff43e2de1460de1cbb8d7225d9d8c45e9660e9cb51.m3u8
河北武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北,http://124.115.205.101:8888/newlive/live/hls/26/live.m3u8
湖北公共,https://epg.pw/stream/8c1b6fe77020c3e735423253173adb2eb9b8d3917b4d84a8e5ee1a6473c562f9.m3u8
湖北卫视,http://220.180.229.250:9901/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://123.154.30.3:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://114.105.153.224:8888/udp/238.1.78.168:7216
湖北卫视,http://pve.czjimi.com:8808/rtp/238.1.78.168:7216
湖北卫视,http://111.75.151.236:50085/newlive/live/hls/27/live.m3u8
湖北卫视,http://110.80.17.38:9901/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://27.217.213.217:18888/rtp/239.253.248.88:8000
湖北卫视,http://www.liruixiang.cc:9000/udp/239.3.1.138:8044
湖北卫视,http://www.yao87.com:4022/udp/239.76.246.193:1234
湖北卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.138:8044
湖北武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
荆门公共频道,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育频道,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门新闻综合,https://epg.pw/stream/fec6f84163995a26addc2f96b85410ac26cb8faec86be555742636476b5a136e.m3u8
襄城综合频道,http://live.dxhmt.cn:9081/tv/11025-1.m3u8
襄城综合频道,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
电影台IPV4,#genre#
1905电影,http://xxw.me0.cn/1905dy.php?id=1905a
1905电影,http://xxw.me0.cn/1905dy.php?id=1905b
4K影院画质,http://159.75.85.63:35455/douyu/9249162
中视经典,http://50.7.238.114:8278/zhongshi_twn/playlist.m3u8?tid=14379667&ct=17988&tsum=de63d02f44741580b5070077d1949841
乌克兰影院,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8
全球大片,http://dp.sxtv.top:88/live/bestv.php?id=qqdp
八大戏剧,http://mywlkj.ddns.net:754/tv/tw3.php?id=4
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
冰冰经典代,http://159.75.85.63:35455/douyu/74374
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
凌儿影院㊣版,http://159.75.85.63:35455/douyu/1377142
劲爆电影,http://rt4.orangevip.top:8999/rtp/232.0.0.155:1234
华语影院,http://dp.sxtv.top:88/live/bestv.php?id=hyyy
华语经典,http://ahz1.e3.luyouxia.net:10115/300/276200
可乐影院?原,http://159.75.85.63:35455/douyu/20415
吃奶滴虫?原,http://159.75.85.63:35455/douyu/263824
吃奶滴虫✔原,http://159.75.85.63:35455/douyu/263824#http://maomao.kandiantv.cn/douyu1.php?id=263824
吃米滴虫,http://43.138.170.29:35455/douyu/315457
吃米滴虫代,http://159.75.85.63:35455/douyu/315457
喜剧电影,http://43.138.170.29:35455/douyu/9292492
喜剧电影,https://epg.pw/stream/fd01fc64d9f6b82eecb91b0b210e0db478cb1e0bf7b1661432529718c1129ee2.ctv
喜剧电影?原,http://159.75.85.63:35455/douyu/9292492
喜剧电影✔原,http://159.75.85.63:35455/douyu/9292492#http://maomao.kandiantv.cn/douyu1.php?id=9292492
四川峨眉电影,http://112.44.6.47:4022/udp/239.11.0.11:5140
國語電影?原,http://159.75.85.63:35455/douyu/2436390
大吉大利代,https://pull.kktv8.com/livekktv/128600025.flv
女神电影?原,http://159.75.85.63:35455/douyu/747764
小黛兮影㊣版,http://159.75.85.63:35455/douyu/11553944
峨眉电影,http://giwon.ddns.net:5555/rtp/239.93.0.252:5140
怀旧电影,https://epg.pw/stream/1b2a9a4341c850a5f9afcbf201f89ff6c3a3c35bd8a71ce9cb9491a31f19c980.ctv
怀旧电影厅,https://www.goodiptv.club/huya/25863244
怀旧电影院,http://cfss.cc/cdn/yy/35582.flv
恐怖惊悚?原,http://159.75.85.63:35455/douyu/96577
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577#http://maomao.kandiantv.cn/douyu1.php?id=96577
恐怖经典,http://43.138.170.29:35455/douyu/1165374
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
星星影院?原,http://159.75.85.63:35455/douyu/315131
星爷影院代,http://159.75.85.63:35455/douyu/508118
星爷随机播,https://www.goodiptv.club/douyu/122402
欧美大片?原,http://159.75.85.63:35455/douyu/2793084
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084#http://maomao.kandiantv.cn/douyu1.php?id=2793084
漫威剧情?原,http://159.75.85.63:35455/douyu/6140589
漫威剧情✔原,http://159.75.85.63:35455/douyu/6140589#http://maomao.kandiantv.cn/douyu1.php?id=6140589
百事通华语影院,http://php.jdshipin.com:8880/bst.php?id=hyyy
百事通星光影院,http://php.jdshipin.com:8880/bst.php?id=xgyy
百事通谍战剧场,http://php.jdshipin.com:8880/bst.php?id=dzjc
神乐影院?原,http://159.75.85.63:35455/douyu/122402
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
粤语电影,http://43.138.170.29:35455/douyu/6566671
粤语电影,https://www.goodiptv.club/douyu/6566671
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
经典电影,http://43.138.170.29:35455/yy/1450556636
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典电影台,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典重现,https://www.goodiptv.club/douyu/9842814
绝版电影,https://live.metshop.top/yy/1454587259
萌小鬼片?原,http://159.75.85.63:35455/douyu/3928
译制国语,http://43.138.170.29:35455/douyu/2436390
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
豆瓣高分,https://www.goodiptv.club/douyu/8770422
豆瓣高分?原,http://159.75.85.63:35455/douyu/8770422
豆瓣高分✔原,http://159.75.85.63:35455/douyu/8770422#http://maomao.kandiantv.cn/douyu1.php?id=8770422
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
贝爷影厅?原,http://159.75.85.63:35455/douyu/252802
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802#http://maomao.kandiantv.cn/douyu1.php?id=252802
避风影院?原,http://159.75.85.63:35455/douyu/9826611
避风影院✔原,http://159.75.85.63:35455/douyu/9826611#http://maomao.kandiantv.cn/douyu1.php?id=9826611
邵氏影院,http://www.goodiptv.club/douyu/4246519
邵氏影院代,http://159.75.85.63:35455/douyu/4246519
邵氏影院代,http://43.138.170.29:35455/douyu/4246519
重温经典,http://43.141.130.51/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://43.141.130.33/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://117.162.34.102/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://mywlkj.ddns.net:754/tv/yximgs.php?id=60
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://mtw.so/5NPX0U
電影劇場?原,http://159.75.85.63:35455/douyu/7575350
電影劇場✔原,http://159.75.85.63:35455/douyu/7575350#http://maomao.kandiantv.cn/douyu1.php?id=7575350
麓山迷踪,https://www.goodiptv.club/douyu/4505431
麓山迷踪㊣版,http://159.75.85.63:35455/douyu/4505431
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
湖南台IPV4,#genre#
娄底公共,http://www.yao87.com:4022/udp/239.76.248.19:1234
娄底综合,http://www.yao87.com:4022/udp/239.76.248.18:1234
常德公共,http://www.yao87.com:4022/udp/239.76.248.11:1234
常德综合,http://www.yao87.com:4022/udp/239.76.248.10:1234
张家界2,http://www.yao87.com:4022/udp/239.76.252.235:9000
张家界2,http://www.yao87.com:4022/udp/239.76.245.235:1234
张家界综合,http://www.yao87.com:4022/udp/239.76.245.234:1234
张家界综合,http://www.yao87.com:4022/udp/239.76.252.234:9000
快乐垂钓,http://pve.czjimi.com:8808/rtp/238.1.79.31:4360
快乐垂钓,http://www.yao87.com:4022/udp/239.76.246.5:1234
快乐垂钓,http://www.liruixiang.cc:9000/udp/239.3.1.164:8001
快乐垂钓,http://www.yao87.com:4022/udp/239.76.252.127:9000
快乐垂钓,http://gzly.softether.net:6005/udp/239.252.220.177:5140
快乐垂钓,http://121.19.134.142:808/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://113.24.136.208:8084/udp/239.1.1.86:8086
快乐垂钓,https://epg.pw/stream/59d25314967b9a139debdde5dc70f53598210564d50a0a89bafcc44bb8f905bc.ctv
新田综合,https://play-a2.quklive.com/live/1668150678653241.m3u8
浏阳,http://www.yao87.com:4022/udp/239.76.248.6:1234
湖南,http://124.115.205.101:8888/newlive/live/hls/24/live.m3u8
湖南公共,http://www.yao87.com:4022/udp/239.76.253.109:9000
湖南公共,http://www.yao87.com:4022/udp/239.76.252.123:9000
湖南公共,http://www.yao87.com:4022/udp/239.76.245.123:1234
湖南公共,http://www.yao87.com:4022/udp/239.76.246.109:1234
湖南卫视,http://pve.czjimi.com:8808/rtp/238.1.78.160:7152
湖南卫视,http://114.105.153.224:8888/udp/238.1.78.160:7152
湖南卫视,http://111.74.155.231:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://111.75.151.236:50085/newlive/live/hls/20/live.m3u8
湖南卫视,http://111.75.151.236:50085/newlive/live/hls/21/live.m3u8
湖南卫视,http://27.217.213.217:18888/rtp/239.253.248.82:8000
湖南卫视,http://www.liruixiang.cc:9000/udp/239.3.1.132:8012
湖南卫视,http://www.yao87.com:4022/udp/239.76.252.115:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.253.100:9000
湖南卫视,http://www.yao87.com:4022/udp/239.76.245.115:1234
湖南卫视 16M,http://php.jdshipin.com:8880/bst.php?id=hunanwshd8m/8000000
湖南卫视 8M,http://mywlkj.ddns.net:754/tv/bst8m.php?id=37
湖南卫视FHD20M,http://www.yao87.com:4022/udp/239.76.246.100:1234
湖南国际,http://www.yao87.com:4022/udp/239.76.246.102:1234
湖南国际,http://www.yao87.com:4022/udp/239.76.252.124:9000
湖南国际,http://www.yao87.com:4022/udp/239.76.245.124:1234
湖南国际,http://www.yao87.com:4022/udp/239.76.253.102:9000
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8
湖南国际,https://epg.pw/stream/ce0e820550a014ed90fc9aadf883f4133c6b5d44a65f4689d68215956ea57748.m3u8
湖南娱乐,http://www.yao87.com:4022/udp/239.76.246.105:1234
湖南娱乐,http://www.yao87.com:4022/udp/239.76.252.121:9000
湖南娱乐,http://www.yao87.com:4022/udp/239.76.253.105:9000
湖南娱乐,http://www.yao87.com:4022/udp/239.76.245.121:1234
湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
湖南娱乐,https://epg.pw/stream/d823f63f178d27fa744c94a23baa86fac9d249923cf03843d769b3bae2e70a8a.m3u8
湖南张家界天门山云梦仙顶,https://gcalic.v.myalicdn.com/gc/tms04_1/index.m3u8
湖南张家界天门山天空步道,https://gcalic.v.myalicdn.com/gc/tms02_1/index.m3u8
湖南张家界天门山天门洞,https://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8
湖南张家界天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
湖南张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
